Candidate_SLEOP_ID,Candidate_SLEOP_UUID,CandidateFullname,CandidateFirstName,CandidateOtherNames,CandidateSurname,CandidatePoliticalPartyID,CandidatePoliticalParty,CandidatePoliticalPartyLongName,CandidatePoliticalPartyColor,CandidatePoliticalPartyLogo,SLEOP_ID,SLOEDP_UUID,ElectionDate,ElectionType,ResultType,ElectionRegion,ElectionDistrict,ElectionConstituency,ElectionWard,ElectionPollingCentre,ValidVotes,ValidVotesPercent,ElectionRound,ResultStatus,Winner
5466,5815cde8-37f1-4fad-bafb-f245a53721bb,"Mohamed Jonjo",Mohamed,,Jonjo,34,NURP,"National Unity and Reconciliation Party",d39b47,/sites/default/files/party-logos/NURP-logo.png,5605,b6dccf42-145c-458f-bd79-096fc0181dfa,2023,Presidential,"Regional Results","Western Urban",,,,,0,0.00,"Round 1","Provisional Results",No
5466,5815cde8-37f1-4fad-bafb-f245a53721bb,"Mohamed Jonjo",Mohamed,,Jonjo,25,CDP,"Citizens Democratic Party",f1c40f,/sites/default/files/party-logos/cdp-party.jpg,5655,392c34e3-e21a-4a9c-b81c-445d2cb2c5dc,2023,Presidential,"District Results",,Karene,,,,0,0.00,"Round 1","Provisional Results",No
85,54b03b01-ae07-4638-aba4-6044068d2d15,"Charles Francis Kondo Margai",Charles,"Francis Kondo",Margai,26,PMDC,"Peoples Movement for Democratic Change",f3881e,/sites/default/files/party-logos/pmdc-party.jpg,6232,aa5c64f0-ea99-4a34-954c-e7a1d17f3edd,2023,Presidential,"Regional Results","Western Urban",,,,,0,0.00,"Round 1","Provisional Results",No
85,54b03b01-ae07-4638-aba4-6044068d2d15,"Charles Francis Kondo Margai",Charles,"Francis Kondo",Margai,26,PMDC,"Peoples Movement for Democratic Change",f3881e,/sites/default/files/party-logos/pmdc-party.jpg,7266,811be19a-e861-457a-a240-7619cae12ccd,2023,Presidential,"District Results",,Tonkolili,,,,0,0.00,"Round 1","Provisional Results",No
88,8993d0bb-b02c-4de3-a130-2a5ef195670a,"Saa Henry Kabuta",Saa,Henry,Kabuta,32,UNPP,"United National People's Party",cccc00,/sites/default/files/party-logos/unpp-party.jpg,7298,9f2105a3-3d14-41ef-957a-d4696d2df348,2023,Presidential,"District Results",,"Western Rural",,,,0,0.00,"Round 1","Provisional Results",No
,,,,,,19,APC,"All Peoples Congress",FF333C,/sites/default/files/party-logos/apc-party.jpg,839,dae08b17-bee6-4f64-8918-8c5044b7b13e,2023,Presidential,"Polling Centre Results",Eastern,Kailahun,"Constituency 1","Ward 1","K.L.D.E.C School",0,0.00,"Round 1","Provisional Results",No
32,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,"Julius Maada Wonie Bio",Julius,"Maada Wonie",Bio,20,SLPP,"Sierra Leone Peoples Party",009900,/sites/default/files/party-logos/slpp-party.jpg,2394,d55b8b34-43d0-4841-9dc6-81770b461f2b,2023,Presidential,"District Results",,"Port Loko",,,,0,0.00,"Round 1","Provisional Results",No
4749,ed7be0b6-9166-4c44-bfd3-a551062ea8b0,"Abdulahi D. Saccoh",Abdulahi,D.,Saccoh,24,RUFP,"Revolutionary United Front Party",996633,/sites/default/files/party-logos/rufp-party.jpg,4772,699344fc-46f1-421e-85a7-c88ee6f2a53f,2023,Presidential,"Regional Results","North West",,,,,0,0.00,"Round 1","Provisional Results",No
81,d9887f21-50b5-4b93-b532-ce61e2fc7797,"Mohamed C Bah",Mohamed,C,Bah,27,NDA,"National Democratic Alliance",1F681B,/sites/default/files/party-logos/nda-party.jpg,4812,1340ced5-0ebe-4e0f-8c3e-85b028a9584b,2023,Presidential,"District Results",,Koinadugu,,,,0,0.00,"Round 1","Provisional Results",No
4738,fc24f6b1-cc6b-4eab-bf64-91efca657c51,"Nabieu Musa Kamara",Nabieu,Musa,Kamara,30,PLP,"Peace and Liberation Party",3e59a9,/sites/default/files/party-logos/PLP.png,5501,b07e8a62-0c15-4f93-8aab-8510c6a674d0,2023,Presidential,"District Results",,Koinadugu,,,,0,0.00,"Round 1","Provisional Results",No
